Date,Open,High,Low,Close,Adj Close,Volume
2018-02-05,1052.75,1064.8499755859375,1026.550048828125,1035.449951171875,939.4508666992188,13516
2018-02-06,990.0,1040.0,932.0,1018.75,924.2991943359375,10386
2018-02-07,1024.0,1060.0,1000.0,1009.0499877929688,921.3772583007812,13073
2018-02-08,1010.1500244140625,1070.0999755859375,1010.1500244140625,1053.8499755859375,962.2848510742188,18654
2018-02-09,1042.0,1063.949951171875,1012.0499877929688,1054.449951171875,962.83251953125,5671
2018-02-12,1080.0,1080.0,1050.0,1062.1500244140625,969.863525390625,7169
2018-02-14,1070.050048828125,1089.199951171875,1060.0,1072.1500244140625,978.9947509765625,6884
2018-02-15,1084.8499755859375,1084.9000244140625,1045.050048828125,1050.4000244140625,959.1344604492188,4441
2018-02-16,1063.300048828125,1068.800048828125,1016.4000244140625,1029.550048828125,940.0961303710938,8271
2018-02-19,1010.0,1027.800048828125,1000.0,1005.3499755859375,917.9987182617188,8134
2018-02-20,1016.75,1020.0999755859375,995.0499877929688,999.75,912.8853149414062,4926
2018-02-21,1015.0,1024.050048828125,995.0,1001.75,914.7115478515625,7111
2018-02-22,1000.0499877929688,1010.0,985.0499877929688,993.25,906.9501342773438,6348
2018-02-23,985.0,1035.0,980.0,996.9500122070312,910.32861328125,9632
2018-02-26,1005.2999877929688,1069.0,1000.0,1032.6500244140625,942.9267578125,20714
2018-02-27,1039.949951171875,1053.5,1005.5499877929688,1011.25,923.3861694335938,10238
2018-02-28,1018.0,1021.5499877929688,995.0,1004.0999755859375,916.8573608398438,3705
2018-03-01,1010.3499755859375,1065.0,1008.0499877929688,1049.699951171875,958.495361328125,24285
2018-03-05,1057.949951171875,1066.3499755859375,1021.0,1026.300048828125,937.1285400390625,5870
2018-03-06,1033.800048828125,1043.9000244140625,999.9500122070312,1005.2000122070312,917.8617553710938,3668
2018-03-07,1020.0,1028.800048828125,990.0,996.4000244140625,909.826416015625,6593
2018-03-08,1015.0,1032.0,986.5999755859375,1015.5999755859375,927.358154296875,6736
2018-03-09,1021.1500244140625,1023.9000244140625,997.0,999.1500244140625,912.3375244140625,3412
2018-03-12,1016.9500122070312,1023.0,1005.0,1014.25,926.1254272460938,6027
2018-03-13,1019.8499755859375,1031.949951171875,1017.7999877929688,1027.550048828125,938.2698974609375,5763
2018-03-14,1030.0,1032.0,1010.0,1012.3499755859375,924.3904418945312,8249
2018-03-15,1016.25,1029.0,1012.8499755859375,1021.75,932.9737548828125,3789
2018-03-16,1027.4000244140625,1028.1500244140625,1006.0999755859375,1009.4500122070312,921.7425537109375,3113
2018-03-19,1011.5499877929688,1011.5499877929688,989.6500244140625,992.6500244140625,906.4022216796875,7423
2018-03-20,990.5499877929688,1007.0,982.0,988.2000122070312,902.3388671875,3941
2018-03-21,995.25,1004.75,980.0999755859375,987.5499877929688,901.7453002929688,2411
2018-03-22,990.8499755859375,990.8499755859375,950.9500122070312,958.7999877929688,875.4933471679688,7832
2018-03-23,955.0999755859375,958.0,908.0499877929688,929.7999877929688,849.012939453125,13529
2018-03-26,945.0,945.0,899.0,903.4000244140625,824.9068603515625,25181
2018-03-27,908.9500122070312,988.6500244140625,908.9500122070312,945.25,863.1206665039062,17163
2018-03-28,950.0,962.0,933.0,937.6500244140625,856.180908203125,6580
2018-04-02,955.0499877929688,1008.5499877929688,954.5,1000.4000244140625,913.4788208007812,12543
2018-04-03,1000.5999755859375,1040.0,1000.5999755859375,1035.699951171875,945.7117309570312,8746
2018-04-04,1035.699951171875,1064.8499755859375,1019.7999877929688,1032.5999755859375,942.881103515625,20575
2018-04-05,1058.050048828125,1065.699951171875,1043.0,1059.0,966.9873046875,8009
2018-04-06,1064.550048828125,1074.9000244140625,1042.5999755859375,1063.550048828125,971.14208984375,4974
2018-04-09,1064.0,1125.0,1064.0,1121.6500244140625,1024.1937255859375,22775
2018-04-10,1145.0,1166.0,1125.0,1136.550048828125,1037.79931640625,18639
2018-04-11,1149.0,1189.800048828125,1135.0,1170.949951171875,1069.21044921875,22892
2018-04-12,1170.949951171875,1184.0,1160.0,1171.1500244140625,1069.39306640625,15830
2018-04-13,1200.0,1200.0,1100.050048828125,1115.6500244140625,1018.7151489257812,51216
2018-04-16,1042.0,1059.0,988.3499755859375,993.9000244140625,907.5436401367188,137753
2018-04-17,1004.0,1004.0,981.0,988.2999877929688,902.4301147460938,42302
2018-04-18,998.9000244140625,1009.9000244140625,987.9500122070312,994.5,908.0914306640625,23393
2018-04-19,996.0999755859375,1003.0999755859375,990.0,992.2000122070312,905.9912719726562,7681
2018-04-20,999.9500122070312,999.9500122070312,990.0,996.0499877929688,909.5067749023438,8855
2018-04-23,1000.0,1002.2000122070312,976.5999755859375,985.7000122070312,900.0560302734375,8806
2018-04-24,987.2000122070312,995.9500122070312,970.0,972.9000244140625,888.3682250976562,7760
2018-04-25,973.0499877929688,985.0,955.2000122070312,961.2000122070312,877.6848754882812,8287
2018-04-26,970.0,990.0,855.0,914.4500122070312,834.9967651367188,74708
2018-04-27,938.7999877929688,1019.7999877929688,938.7999877929688,979.75,894.6229858398438,88963
2018-04-30,979.9000244140625,985.0,961.3499755859375,965.5999755859375,881.7024536132812,8319
2018-05-02,973.7000122070312,973.75,951.7000122070312,955.5999755859375,872.5712890625,6503
2018-05-03,955.6500244140625,972.0,930.0,960.2999877929688,876.8629150390625,6127
2018-05-04,968.9000244140625,968.9000244140625,931.0,937.0,855.5874633789062,3959
2018-05-07,945.4000244140625,968.9500122070312,925.2000122070312,931.1500244140625,850.2457885742188,15205
2018-05-08,938.0,944.2000122070312,924.0,927.8499755859375,847.2324829101562,2762
2018-05-09,930.0,958.0,930.0,955.1500244140625,872.1604614257812,6963
2018-05-10,964.0,964.0,930.0,933.4500122070312,852.3458862304688,3250
2018-05-11,935.0499877929688,941.6500244140625,914.9500122070312,921.1500244140625,841.1146850585938,5728
2018-05-14,934.9500122070312,934.9500122070312,905.3499755859375,917.5499877929688,837.827392578125,3575
2018-05-15,908.6500244140625,927.0,908.0,911.5,832.3031005859375,2951
2018-05-16,913.5499877929688,993.5,910.8499755859375,914.25,834.8140258789062,4506
2018-05-17,919.6500244140625,937.1500244140625,902.7000122070312,921.8499755859375,841.7537841796875,7781
2018-05-18,930.8499755859375,933.9000244140625,911.0,913.2000122070312,833.8553466796875,2912
2018-05-21,914.1500244140625,919.5,884.0,888.2000122070312,811.0275268554688,4517
2018-05-22,891.5,898.7999877929688,872.6500244140625,884.6500244140625,807.7859497070312,3179
2018-05-23,884.6500244140625,900.0,855.0999755859375,864.7999877929688,789.66064453125,6976
2018-05-24,868.0,887.2000122070312,851.0999755859375,860.7999877929688,786.0081176757812,3318
2018-05-25,855.25,868.2999877929688,845.7000122070312,857.2000122070312,782.720947265625,4909
2018-05-28,858.5999755859375,869.2999877929688,842.5,864.7999877929688,789.66064453125,5061
2018-05-29,869.0499877929688,878.7999877929688,854.25,863.1500244140625,788.1539306640625,4114
2018-05-30,879.7999877929688,879.7999877929688,861.0,866.1500244140625,790.893310546875,1706
2018-05-31,871.5499877929688,874.9500122070312,862.0499877929688,864.5499877929688,789.432373046875,1644
2018-06-01,865.0499877929688,869.9500122070312,855.25,857.0999755859375,782.6295776367188,2057
2018-06-04,857.8499755859375,857.8499755859375,825.25,826.4500122070312,754.6427612304688,5260
2018-06-05,830.0,830.0,815.0,817.8499755859375,746.7898559570312,5801
2018-06-06,812.0,849.9000244140625,812.0,840.8499755859375,767.79150390625,4116
2018-06-07,842.75,860.0,842.75,852.5999755859375,778.5206298828125,3919
2018-06-08,856.2000122070312,862.0,844.0,846.8499755859375,773.2702026367188,2834
2018-06-11,852.0,918.0,840.1500244140625,881.2000122070312,804.6357421875,9824
2018-06-12,883.0,897.7000122070312,880.1500244140625,885.75,808.7903442382812,5825
2018-06-13,890.0,910.0,880.0,883.0499877929688,806.3250122070312,9345
2018-06-14,885.2000122070312,891.4000244140625,869.0,884.5,807.6489868164062,1902
2018-06-15,886.4500122070312,908.9500122070312,886.4500122070312,901.5,823.1719970703125,6364
2018-06-18,906.6500244140625,922.0,888.0,892.1500244140625,814.63427734375,4007
2018-06-19,894.9500122070312,894.9500122070312,872.5999755859375,877.5499877929688,801.3028564453125,2730
2018-06-20,880.5,880.5,861.6500244140625,864.75,789.614990234375,2728
2018-06-21,880.0,880.9000244140625,851.6500244140625,859.5,784.8211059570312,3454
2018-06-22,862.4000244140625,863.5999755859375,840.5499877929688,853.1500244140625,779.0228271484375,2629
2018-06-25,853.9500122070312,900.4500122070312,853.9500122070312,861.2999877929688,786.4646606445312,11080
2018-06-26,856.0,875.0,845.0,855.4000244140625,781.077392578125,3830
2018-06-27,857.4000244140625,874.0,834.0,845.4500122070312,771.991943359375,7397
2018-06-28,848.25,853.9500122070312,828.0,833.1500244140625,760.7606201171875,3613
2018-06-29,836.6500244140625,849.7000122070312,815.7000122070312,828.75,756.7428588867188,9111
2018-07-02,845.0,845.0,819.9000244140625,825.25,753.5469970703125,3031
2018-07-03,824.0499877929688,834.9500122070312,817.0,830.1500244140625,758.021240234375,3874
2018-07-04,836.0,836.0,820.0,824.2000122070312,752.5883178710938,3016
2018-07-05,828.4500122070312,835.9500122070312,815.0,818.2000122070312,747.1095581054688,2530
2018-07-06,817.5499877929688,827.4000244140625,811.0,818.75,747.61181640625,2509
2018-07-09,823.3499755859375,855.0499877929688,823.3499755859375,832.2000122070312,759.8931884765625,15320
2018-07-10,838.0,845.9000244140625,828.0499877929688,839.25,766.33056640625,6068
2018-07-11,849.4500122070312,914.7999877929688,840.0,850.2000122070312,776.3292236328125,5865
2018-07-12,852.2999877929688,859.5,842.0,844.75,771.3526611328125,4524
2018-07-13,850.0499877929688,859.9000244140625,830.0,832.75,760.3953857421875,4908
2018-07-16,830.0499877929688,830.0499877929688,807.0,810.0999755859375,747.795166015625,3316
2018-07-17,806.2999877929688,806.2999877929688,800.0,802.25,740.5489501953125,4715
2018-07-18,810.0,816.0,785.0,791.9000244140625,730.9949340820312,4543
2018-07-19,800.0,830.0499877929688,796.0999755859375,800.75,739.1642456054688,10612
2018-07-20,819.75,819.75,762.0,770.0499877929688,710.8253173828125,9865
2018-07-23,770.0,804.9500122070312,770.0,776.3499755859375,716.640869140625,6465
2018-07-24,776.0,800.0,771.2999877929688,794.7000122070312,733.57958984375,7926
2018-07-25,775.0,784.5,761.0,770.2000122070312,710.9638671875,9829
2018-07-26,784.75,784.75,765.0,767.4000244140625,708.3792724609375,6174
2018-07-27,767.0499877929688,780.25,767.0,771.1500244140625,711.8408203125,16258
2018-07-30,789.9500122070312,792.4000244140625,765.0499877929688,777.7000122070312,717.8870239257812,4284
2018-07-31,783.0,783.0,772.0999755859375,776.0,716.31787109375,3404
2018-08-01,780.0,780.0,761.0,762.7000122070312,704.0407104492188,7513
2018-08-02,760.0,775.0,760.0,764.5499877929688,705.7483520507812,5626
2018-08-03,766.0,775.0499877929688,762.5499877929688,771.6500244140625,712.3024291992188,4798
2018-08-06,773.0,780.0,765.0,774.4000244140625,714.8408813476562,5342
2018-08-07,774.0,791.9500122070312,745.4000244140625,761.2000122070312,702.6561279296875,14746
2018-08-08,764.9000244140625,773.9500122070312,754.0,758.5999755859375,700.2560424804688,5991
2018-08-09,767.9500122070312,769.0,755.0,760.5499877929688,702.0560302734375,13008
2018-08-10,761.5499877929688,770.0,761.5499877929688,763.2999877929688,704.5946044921875,5665
2018-08-13,746.0,757.75,735.0,741.4000244140625,684.3789672851562,8765
2018-08-14,741.0999755859375,803.9500122070312,721.0,767.8499755859375,708.7946166992188,21743
2018-08-16,768.0,781.4500122070312,750.25,755.1500244140625,697.0714111328125,10084
2018-08-17,768.0,773.9500122070312,758.4000244140625,764.8499755859375,706.025390625,7625
2018-08-20,767.8499755859375,785.0,753.1500244140625,769.9500122070312,710.733154296875,12283
2018-08-21,787.0,845.9000244140625,775.0,813.7999877929688,751.2105712890625,63676
2018-08-23,812.5,855.0,812.5,830.7999877929688,766.9031982421875,19589
2018-08-24,825.0499877929688,850.0,825.0,830.2000122070312,766.3493041992188,10314
2018-08-27,850.0,850.0,815.2000122070312,822.4000244140625,759.1492309570312,11731
2018-08-28,835.9500122070312,835.9500122070312,804.0,809.0999755859375,746.8720703125,7451
2018-08-29,815.5,818.7999877929688,803.9000244140625,806.5,744.4720458984375,3871
2018-08-30,806.0499877929688,818.8499755859375,800.0,805.9500122070312,743.96435546875,3832
2018-08-31,805.9500122070312,814.4500122070312,795.5,799.7000122070312,738.1950073242188,2591
2018-09-03,800.0,815.0,795.9500122070312,800.8499755859375,739.2565307617188,3599
2018-09-04,794.9000244140625,798.0,782.0,787.8499755859375,727.25634765625,3325
2018-09-05,787.1500244140625,797.9500122070312,751.4000244140625,769.9000244140625,710.68701171875,5125
2018-09-06,767.1500244140625,770.0,758.0,760.5,702.0099487304688,3171
2018-09-07,755.0499877929688,780.0,755.0,767.8499755859375,708.7946166992188,6328
2018-09-10,774.9500122070312,800.0,750.0499877929688,764.7000122070312,705.8868408203125,6925
2018-09-11,756.9500122070312,764.9500122070312,751.0,753.5,695.54833984375,2768
2018-09-12,750.25,757.9500122070312,723.7999877929688,738.7999877929688,681.9788208007812,5480
2018-09-14,739.0,754.9000244140625,739.0,748.0,690.4713134765625,3024
2018-09-17,754.0,755.2999877929688,731.0999755859375,751.0499877929688,693.2867431640625,4104
2018-09-18,746.4000244140625,750.9500122070312,730.0499877929688,735.5499877929688,678.9788208007812,4492
2018-09-19,740.0499877929688,751.0,732.0999755859375,737.0999755859375,680.4095458984375,2720
2018-09-21,744.8499755859375,745.0,703.75,714.0999755859375,659.1785278320312,5708
2018-09-24,714.1500244140625,721.7999877929688,680.0,689.1500244140625,636.1474609375,5269
2018-09-25,701.0499877929688,701.0499877929688,654.0,660.5,609.7008666992188,6719
2018-09-26,663.0,688.0,652.0,656.4500122070312,605.96240234375,4726
2018-09-27,672.0,688.0,531.0999755859375,585.7000122070312,540.65380859375,72789
2018-09-28,625.5499877929688,650.0,595.0,606.1500244140625,559.5310668945312,17652
2018-10-01,606.0,606.0,562.2000122070312,585.9000244140625,540.8384399414062,7387
2018-10-03,585.0,632.7999877929688,555.9500122070312,611.5499877929688,564.515625,15330
2018-10-04,600.0,609.0,581.5,586.0999755859375,541.0230712890625,7004
2018-10-05,599.75,600.0,572.0,574.9000244140625,530.6844482421875,9091
2018-10-08,576.0,589.0499877929688,536.5999755859375,548.4000244140625,506.22259521484375,10638
2018-10-09,543.0,560.2000122070312,512.2000122070312,531.0999755859375,490.2530517578125,7813
2018-10-10,531.0,575.0,528.0,568.2000122070312,524.499755859375,20263
2018-10-11,558.9000244140625,563.0,529.9500122070312,549.4000244140625,507.1456298828125,14409
2018-10-12,563.0,568.0,535.0,543.2999877929688,501.5147705078125,14124
2018-10-15,545.0999755859375,554.4000244140625,537.7999877929688,550.7999877929688,508.43792724609375,5794
2018-10-16,579.9000244140625,626.0,565.0,604.0499877929688,557.5924682617188,81034
2018-10-17,611.0499877929688,639.0,581.0,589.5999755859375,544.2537841796875,21734
2018-10-19,591.0499877929688,592.25,564.75,575.4000244140625,531.14599609375,15902
2018-10-22,612.0,612.0,562.5,571.9500122070312,527.9612426757812,16360
2018-10-23,552.0,576.9500122070312,511.3999938964844,536.4000244140625,495.14544677734375,87688
2018-10-24,549.0,555.0,524.0,531.0499877929688,490.2068786621094,12187
2018-10-25,522.0,531.2000122070312,513.0,516.1500244140625,476.4529113769531,8903
2018-10-26,519.0,525.0,500.75,521.5499877929688,481.4375305175781,8543
2018-10-29,531.0,533.0,509.6499938964844,526.5999755859375,486.09918212890625,10179
2018-10-30,518.25,536.0,515.1500244140625,522.25,482.083740234375,12340
2018-10-31,517.0,529.5,517.0,523.4000244140625,483.1452941894531,6537
2018-11-01,530.0,535.0,520.0499877929688,529.1500244140625,488.453125,10521
2018-11-02,538.9500122070312,548.0,525.4500122070312,540.4000244140625,498.83782958984375,12493
2018-11-05,540.3499755859375,550.75,526.6500244140625,539.7999877929688,498.283935546875,11827
2018-11-06,540.0,546.0,532.4500122070312,538.25,496.85321044921875,7991
2018-11-07,557.7000122070312,562.0,532.9500122070312,553.5,510.9302978515625,3997
2018-11-09,538.2000122070312,557.0,538.0,553.2000122070312,510.6534118652344,11200
2018-11-12,560.0,578.0499877929688,542.2999877929688,554.9500122070312,512.268798828125,12356
2018-11-13,555.0,555.0,546.7999877929688,553.7000122070312,511.1148681640625,7916
2018-11-14,559.5,574.9500122070312,551.4000244140625,556.0999755859375,513.330322265625,7665
2018-11-15,559.8499755859375,570.0,553.25,563.9500122070312,520.5765380859375,4089
2018-11-16,559.0,567.5999755859375,553.0499877929688,560.7000122070312,517.5764770507812,5048
2018-11-19,567.0,571.4500122070312,551.2999877929688,555.1500244140625,512.4534301757812,5400
2018-11-20,551.0,560.0,546.5499877929688,548.0999755859375,505.9455871582031,5685
2018-11-21,547.0,552.9000244140625,541.0,546.0,504.007080078125,3826
2018-11-22,547.5,556.0,547.5,552.7999877929688,510.2841491699219,5639
2018-11-26,546.2999877929688,559.9500122070312,546.2999877929688,553.3499755859375,510.7917785644531,5975
2018-11-27,557.0,567.2999877929688,552.7999877929688,560.75,517.6227416992188,13274
2018-11-28,562.0499877929688,564.0,550.9500122070312,555.9500122070312,513.19189453125,7315
2018-11-29,565.0499877929688,565.0499877929688,535.0499877929688,548.6500244140625,506.45330810546875,4594
2018-11-30,559.5499877929688,559.5499877929688,540.0,552.3499755859375,509.8686828613281,5362
2018-12-03,560.5499877929688,560.5499877929688,552.0499877929688,558.0999755859375,515.176513671875,6025
2018-12-04,546.0,560.0999755859375,546.0,549.7000122070312,507.4225158691406,5298
2018-12-05,549.75,549.75,536.5,540.5499877929688,498.97625732421875,3369
2018-12-06,540.0499877929688,540.0499877929688,522.0,523.0499877929688,482.8221740722656,3808
2018-12-07,523.0,539.6500244140625,522.9500122070312,526.5999755859375,486.09918212890625,3054
2018-12-10,519.0,521.9500122070312,509.6499938964844,512.4000244140625,472.9913024902344,1983
2018-12-11,510.04998779296875,530.0,504.95001220703125,522.75,482.5452575683594,2565
2018-12-12,544.9500122070312,548.0,530.0,542.3499755859375,500.6378173828125,5937
2018-12-13,554.7000122070312,605.0,544.5499877929688,584.3499755859375,539.4075927734375,65855
2018-12-14,584.0,584.0,572.0,573.8499755859375,529.7151489257812,13994
2018-12-17,574.0,593.0499877929688,562.6500244140625,586.25,541.1614379882812,10689
2018-12-18,586.25,590.2000122070312,564.0,567.25,523.622802734375,10892
2018-12-19,571.2000122070312,598.5,571.0,588.5999755859375,543.3306884765625,28656
2018-12-20,592.0,592.0,580.0499877929688,580.7999877929688,536.130615234375,9007
2018-12-21,580.0,588.0,564.0,570.9500122070312,527.0382080078125,7082
2018-12-24,572.0,577.5499877929688,563.4000244140625,565.9500122070312,522.4226684570312,4003
2018-12-26,568.0,570.9500122070312,542.5499877929688,553.25,510.699462890625,11153
2018-12-27,568.9500122070312,579.0,555.5499877929688,560.7999877929688,517.6688232421875,6430
2018-12-28,570.0,570.0499877929688,559.0,562.4500122070312,519.1919555664062,4586
2018-12-31,568.0,576.0,556.6500244140625,563.6500244140625,520.2996826171875,4169
2019-01-01,562.7999877929688,574.0,558.7999877929688,569.5499877929688,525.7459106445312,2749
2019-01-02,578.9500122070312,592.0,565.0,568.7000122070312,524.9613037109375,14964
2019-01-03,568.0,574.0,557.0,563.0499877929688,519.7457885742188,3805
2019-01-04,561.0,566.8499755859375,557.5999755859375,562.0,518.7765502929688,3394
2019-01-07,561.0,570.9000244140625,555.2000122070312,561.2999877929688,518.13037109375,3848
2019-01-08,563.0,572.0,551.1500244140625,564.0499877929688,520.6688842773438,2802
2019-01-09,568.0,573.1500244140625,554.0,563.2999877929688,519.9765014648438,7617
2019-01-10,563.0,568.25,558.0499877929688,561.2000122070312,518.0381469726562,4366
2019-01-11,567.4000244140625,569.9500122070312,559.0999755859375,561.0999755859375,517.9457397460938,4049
2019-01-14,561.0999755859375,566.2000122070312,555.0,556.8499755859375,514.0225830078125,3132
2019-01-15,566.0,571.75,556.8499755859375,563.4000244140625,520.0689086914062,2777
2019-01-16,567.9500122070312,567.9500122070312,555.2000122070312,561.8499755859375,518.6381225585938,1612
2019-01-17,563.5,567.0,557.0,559.0999755859375,516.099609375,2215
2019-01-18,565.0,565.0,553.0499877929688,555.2999877929688,512.5918579101562,1964
2019-01-21,556.5999755859375,562.0,545.0999755859375,559.25,516.238037109375,3929
2019-01-22,560.25,564.7999877929688,555.0,556.9500122070312,514.114990234375,5385
2019-01-23,555.0,557.8499755859375,542.5999755859375,544.3499755859375,502.48394775390625,4102
2019-01-24,544.4000244140625,546.9000244140625,535.5499877929688,540.5499877929688,498.97625732421875,3041
2019-01-25,538.7000122070312,553.5999755859375,532.2999877929688,541.2000122070312,499.5762634277344,4663
2019-01-28,541.0,588.0,508.0,559.9500122070312,516.88427734375,30462
2019-01-29,552.0499877929688,555.0,529.0499877929688,534.5999755859375,493.48388671875,10026
2019-01-30,537.0,542.2999877929688,512.6500244140625,530.7999877929688,489.9761657714844,6174
2019-01-31,549.7999877929688,549.7999877929688,523.6500244140625,532.3499755859375,491.4068908691406,2568
2019-02-01,527.0499877929688,546.0,525.2999877929688,535.4000244140625,494.2223815917969,2822
2019-02-04,545.0,545.0,534.0,540.2999877929688,498.74554443359375,6699
2019-02-05,580.0,580.0,548.0999755859375,558.0,515.084228515625,35824
2019-02-06,554.0999755859375,554.0999755859375,535.0,537.7999877929688,502.2887878417969,7214
2019-02-07,540.2000122070312,548.0,531.7999877929688,534.7999877929688,499.48687744140625,7034
2019-02-08,535.0,538.2000122070312,531.0999755859375,535.6500244140625,500.2808532714844,2340
2019-02-11,535.6500244140625,537.9500122070312,529.9000244140625,533.75,498.5062561035156,1653
2019-02-12,527.9000244140625,533.6500244140625,520.0,525.5,490.80096435546875,2427
2019-02-14,527.0,535.0,515.0,525.9500122070312,491.2213134765625,1640
2019-02-15,524.9000244140625,538.25,522.0,528.1500244140625,493.2760314941406,4031
2019-02-18,526.0499877929688,530.2999877929688,506.70001220703125,521.0999755859375,486.69146728515625,7349
2019-02-19,525.1500244140625,530.25,521.2999877929688,527.7999877929688,492.9491271972656,1434
2019-02-20,525.0,533.5999755859375,520.9500122070312,528.4500122070312,493.5562438964844,3190
2019-02-21,528.5499877929688,542.0999755859375,527.1500244140625,537.1500244140625,501.6817626953125,2912
2019-02-22,542.4000244140625,543.0,528.5499877929688,535.2000122070312,499.8605041503906,3275
2019-02-25,535.0,552.9500122070312,528.75,535.4500122070312,500.093994140625,7817
2019-02-26,521.5999755859375,533.0,519.4000244140625,530.0999755859375,495.0972595214844,2680
2019-02-27,532.0,543.4000244140625,525.0,527.9000244140625,493.04254150390625,3376
2019-02-28,534.9000244140625,534.9000244140625,525.0,528.5999755859375,493.6962890625,3205
2019-03-01,530.0,584.4500122070312,530.0,571.5,533.7636108398438,34494
2019-03-05,576.0,580.0,567.7000122070312,571.5999755859375,533.8569946289062,10539
2019-03-06,579.9000244140625,583.4000244140625,567.9000244140625,574.2000122070312,536.2853393554688,8835
2019-03-07,568.0,581.0,561.0499877929688,575.5499877929688,537.5462036132812,7858
2019-03-08,589.5499877929688,612.2999877929688,583.7000122070312,588.3499755859375,549.5009765625,29908
2019-03-11,588.0,601.9000244140625,580.0,597.8499755859375,558.3736572265625,14499
2019-03-12,597.0,618.0,597.0,602.5499877929688,562.7633666992188,14932
2019-03-13,604.9500122070312,609.0,595.9500122070312,603.4500122070312,563.6039428710938,7506
2019-03-14,604.5499877929688,644.0999755859375,597.1500244140625,634.4500122070312,592.5569458007812,44534
2019-03-15,642.0,650.5999755859375,629.4000244140625,638.8499755859375,596.6663818359375,22672
2019-03-18,645.0,645.0,618.25,623.1500244140625,582.003173828125,7954
2019-03-19,637.0,639.0,613.25,632.9000244140625,591.109375,10137
2019-03-20,635.0,638.7000122070312,605.2000122070312,612.1500244140625,571.7294921875,9593
2019-03-22,617.7999877929688,628.9500122070312,607.0,619.0499877929688,578.173828125,8940
2019-03-25,614.0,615.0,597.0499877929688,602.6500244140625,562.8568115234375,5062
2019-03-26,603.0,617.5,600.1500244140625,607.9500122070312,567.8068237304688,5025
2019-03-27,620.75,620.75,600.0,602.4000244140625,562.623291015625,13806
2019-03-28,610.0,612.4500122070312,596.4500122070312,605.6500244140625,565.65869140625,11044
2019-04-01,605.0,611.25,601.0,602.75,562.9501342773438,8050
2019-04-02,608.9500122070312,608.9500122070312,600.0,602.2999877929688,562.5298461914062,6075
2019-04-03,607.0,607.0,594.0,595.7999877929688,556.4590454101562,3549
2019-04-04,595.0,598.25,579.0,594.9000244140625,555.6184692382812,4506
2019-04-05,596.8499755859375,598.9500122070312,587.0499877929688,594.7999877929688,555.5250854492188,3361
2019-04-08,605.0,605.0,585.0,592.0,552.9099731445312,4499
2019-04-09,602.0,602.0,580.0,582.0,543.5702514648438,4051
2019-04-10,582.0,595.0,582.0,588.4000244140625,549.5477294921875,3619
2019-04-11,589.8499755859375,593.0,580.0,582.25,543.8037719726562,1857
2019-04-12,586.6500244140625,596.7999877929688,586.5499877929688,590.5,551.5089721679688,3635
2019-04-15,597.9500122070312,600.0,585.0,593.7999877929688,554.591064453125,2669
2019-04-16,603.0,603.0,582.25,588.7999877929688,549.9212646484375,4004
2019-04-18,594.0999755859375,706.5499877929688,591.2000122070312,706.5499877929688,659.896240234375,263212
2019-04-22,735.0,769.0,710.25,723.4000244140625,675.633544921875,382905
